dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 202 1 0.015034100 0.000993444 0.003064490 0.086657400 0.006166080 0.013620100 0.159452000 0.085128900 0.048495000
 203 1 0.014634500 0.000896334 0.002363110 0.031487000 0.009073230 0.009453240 0.247600000 0.143848000 0.002118190
 204 1 0.014634500 0.000896334 0.002955720 0.161838000 0.025923300 0.009272530 0.242781000 0.126931000 0.062083600
 205 1 0.014326800 0.000819261 0.004923540 0.151158000 0.020607400 0.021856600 0.226626000 0.136226000 0.091786700
 206 1 0.014326800 0.000819261 0.004572820 0.032343600 0.022777800 0.003995840 0.165805000 0.069612700 0.033394300
 207 1 0.013947300 0.000721475 0.005285100 0.005847230 0.007489500 0.005955540 0.140775000 0.072896800 0.019088500
 208 1 0.013947300 0.000721475 0.003944190 0.027766800 0.003102060 0.028802700 0.159059000 0.064384100 0.039900000
 209 1 0.013392100 0.000572866 0.004155890 0.012588200 0.027477800 0.011191300 0.099981800 0.042064300 0.022035900
 210 1 0.013392100 0.000572866 0.004712130 0.075439400 0.012808700 0.029894200 0.203607000 0.098376800 0.040941500
 211 1 0.012621500 0.000355576 0.000051423 0.100983000 0.023532700 0.037136900 0.204754000 0.109843000 0.021512700
 212 1 0.012621500 0.000355576 0.000283668 0.113994000 0.014718600 0.045242100 0.218266000 0.129763000 0.096612900
 213 1 0.012279600 0.000255040 0.003232380 0.120762000 0.015528200 0.002066180 0.013203100 0.047015000 0.030397400
 214 1 0.012279600 0.000255040 0.003365380 0.056225100 0.015585700 0.019985500 0.012084100 0.010738200 0.022865000
 215 1 0.011650600 0.000063451 0.001901330 0.050799800 0.008179150 0.000183502 0.088404100 0.037579100 0.027144700
 216 1 0.011650600 0.000063451 0.001364110 0.096269600 0.016982000 0.015826800 0.164588000 0.089676900 0.048093700
 217 1 0.011495900 0.000015037 0.002320220 0.047363200 0.007319660 0.010753300 0.228857000 0.135750000 0.028856800
 218 1 0.011495900 0.000015037 0.002701320 0.116005000 0.009478190 0.027082100 0.189585000 0.088214800 0.052361200
 219 1 0.011045000 0.000129024 0.004077520 0.005131940 0.004628330 0.017456000 0.218111000 0.115135000 0.006600300
 220 1 0.011045000 0.000129024 0.004506490 0.099020000 0.024032400 0.020850700 0.224729000 0.104821000 0.045330200
 221 1 0.009745440 0.000567565 0.000395517 0.099289700 0.000368054 0.042215500 0.104837000 0.044063900 0.001707450
 222 1 0.009745440 0.000567565 0.000220616 0.069649200 0.005640760 0.019958100 0.049742900 0.018687900 0.009656220
 223 1 0.009525870 0.000644895 0.001283310 0.127618000 0.024533400 0.031070800 0.073372200 0.035894300 0.006850880
 224 1 0.009525870 0.000644895 0.000076351 0.034218000 0.012919500 0.009987500 0.176581000 0.116397000 0.046528000
 225 1 0.009252000 0.000742546 0.000818046 0.011791100 0.026089900 0.024815000 0.195395000 0.108262000 0.068498500
 226 1 0.008816350 0.000900444 0.000600475 0.071457900 0.004258350 0.001596680 0.188907000 0.076123000 0.036400400
 227 1 0.008816350 0.000900444 0.000120567 0.069513700 0.004598130 0.004975850 0.093441900 0.030677700 0.000620665
 228 1 0.008435770 0.001040690 0.003377050 0.047482200 0.006514550 0.023079400 0.119449000 0.065905300 0.060287400
 229 1 0.008435770 0.001040690 0.003896070 0.030244700 0.015337600 0.018858100 0.111682000 0.059901100 0.046648900
 230 1 0.008342170 0.001075480 0.004022560 0.131369000 0.016895500 0.034186500 0.069694200 0.021129000 0.020224200
